device,name,type,enabled,mgmt_only,description
AMER-DC-ONPREM-SPINE-A01,Ethernet21,10gbase-x-sfpp,True,False,10G SFP+ Port 21
AMER-DC-ONPREM-SPINE-A01,Ethernet22,10gbase-x-sfpp,True,False,10G SFP+ Port 22
AMER-DC-ONPREM-SPINE-A01,Ethernet23,10gbase-x-sfpp,True,False,10G SFP+ Port 23
AMER-DC-ONPREM-SPINE-A01,Ethernet24,10gbase-x-sfpp,True,False,10G SFP+ Port 24
AMER-DC-ONPREM-SPINE-A01,Ethernet25,10gbase-x-sfpp,True,False,10G SFP+ Port 25
AMER-DC-ONPREM-SPINE-A01,Ethernet26,10gbase-x-sfpp,True,False,10G SFP+ Port 26
AMER-DC-ONPREM-SPINE-A01,Ethernet27,10gbase-x-sfpp,True,False,10G SFP+ Port 27
AMER-DC-ONPREM-SPINE-A01,Ethernet28,10gbase-x-sfpp,True,False,10G SFP+ Port 28
AMER-DC-ONPREM-SPINE-A01,Ethernet29,10gbase-x-sfpp,True,False,10G SFP+ Port 29
AMER-DC-ONPREM-SPINE-A01,Ethernet30,10gbase-x-sfpp,True,False,10G SFP+ Port 30
AMER-DC-ONPREM-SPINE-A01,Ethernet31,10gbase-x-sfpp,True,False,10G SFP+ Port 31
AMER-DC-ONPREM-SPINE-A01,Ethernet32,10gbase-x-sfpp,True,False,10G SFP+ Port 32
AMER-DC-ONPREM-SPINE-A01,Ethernet33,10gbase-x-sfpp,True,False,10G SFP+ Port 33
AMER-DC-ONPREM-SPINE-A01,Ethernet34,10gbase-x-sfpp,True,False,10G SFP+ Port 34
AMER-DC-ONPREM-SPINE-A01,Ethernet35,10gbase-x-sfpp,True,False,10G SFP+ Port 35
AMER-DC-ONPREM-SPINE-A01,Ethernet36,10gbase-x-sfpp,True,False,10G SFP+ Port 36
AMER-DC-ONPREM-SPINE-A01,Ethernet37,10gbase-x-sfpp,True,False,10G SFP+ Port 37
AMER-DC-ONPREM-SPINE-A01,Ethernet38,10gbase-x-sfpp,True,False,10G SFP+ Port 38
AMER-DC-ONPREM-SPINE-A01,Ethernet39,10gbase-x-sfpp,True,False,10G SFP+ Port 39
AMER-DC-ONPREM-SPINE-A01,Ethernet40,10gbase-x-sfpp,True,False,10G SFP+ Port 40
AMER-DC-ONPREM-SPINE-A01,Ethernet41,10gbase-x-sfpp,True,False,10G SFP+ Port 41
AMER-DC-ONPREM-SPINE-A01,Ethernet42,10gbase-x-sfpp,True,False,10G SFP+ Port 42
AMER-DC-ONPREM-SPINE-A01,Ethernet43,10gbase-x-sfpp,True,False,10G SFP+ Port 43
AMER-DC-ONPREM-SPINE-A01,Ethernet44,10gbase-x-sfpp,True,False,10G SFP+ Port 44
AMER-DC-ONPREM-SPINE-A01,Ethernet45,10gbase-x-sfpp,True,False,10G SFP+ Port 45
AMER-DC-ONPREM-SPINE-A01,Ethernet46,10gbase-x-sfpp,True,False,10G SFP+ Port 46
AMER-DC-ONPREM-SPINE-A01,Ethernet47,10gbase-x-sfpp,True,False,10G SFP+ Port 47
AMER-DC-ONPREM-SPINE-A01,Ethernet48,10gbase-x-sfpp,True,False,10G SFP+ Port 48
AMER-DC-ONPREM-SPINE-A01,Ethernet49,100gbase-x-qsfp28,True,False,100G QSFP28 Port 49
AMER-DC-ONPREM-SPINE-A01,Ethernet50,100gbase-x-qsfp28,True,False,100G QSFP28 Port 50
AMER-DC-ONPREM-SPINE-A01,Ethernet51,100gbase-x-qsfp28,True,False,100G QSFP28 Port 51
AMER-DC-ONPREM-SPINE-A01,Ethernet52,100gbase-x-qsfp28,True,False,100G QSFP28 Port 52
AMER-DC-ONPREM-SPINE-A01,Ethernet53,100gbase-x-qsfp28,True,False,100G QSFP28 Port 53
AMER-DC-ONPREM-SPINE-A01,Ethernet54,100gbase-x-qsfp28,True,False,100G QSFP28 Port 54
AMER-DC-ONPREM-SPINE-A01,Loopback0,virtual,True,False,Loopback interface for routing protocols
AMER-DC-ONPREM-SPINE-A02,Management1,1000base-t,True,True,Management interface
AMER-DC-ONPREM-SPINE-A02,Ethernet1,10gbase-x-sfpp,True,False,10G SFP+ Port 1
AMER-DC-ONPREM-SPINE-A02,Ethernet2,10gbase-x-sfpp,True,False,10G SFP+ Port 2
AMER-DC-ONPREM-SPINE-A02,Ethernet3,10gbase-x-sfpp,True,False,10G SFP+ Port 3
AMER-DC-ONPREM-SPINE-A02,Ethernet4,10gbase-x-sfpp,True,False,10G SFP+ Port 4
AMER-DC-ONPREM-SPINE-A02,Ethernet5,10gbase-x-sfpp,True,False,10G SFP+ Port 5
AMER-DC-ONPREM-SPINE-A02,Ethernet6,10gbase-x-sfpp,True,False,10G SFP+ Port 6
AMER-DC-ONPREM-SPINE-A02,Ethernet7,10gbase-x-sfpp,True,False,10G SFP+ Port 7
AMER-DC-ONPREM-SPINE-A02,Ethernet8,10gbase-x-sfpp,True,False,10G SFP+ Port 8
AMER-DC-ONPREM-SPINE-A02,Ethernet9,10gbase-x-sfpp,True,False,10G SFP+ Port 9
AMER-DC-ONPREM-SPINE-A02,Ethernet10,10gbase-x-sfpp,True,False,10G SFP+ Port 10
AMER-DC-ONPREM-SPINE-A02,Ethernet11,10gbase-x-sfpp,True,False,10G SFP+ Port 11
AMER-DC-ONPREM-SPINE-A02,Ethernet12,10gbase-x-sfpp,True,False,10G SFP+ Port 12
AMER-DC-ONPREM-SPINE-A02,Ethernet13,10gbase-x-sfpp,True,False,10G SFP+ Port 13
AMER-DC-ONPREM-SPINE-A02,Ethernet14,10gbase-x-sfpp,True,False,10G SFP+ Port 14
AMER-DC-ONPREM-SPINE-A02,Ethernet15,10gbase-x-sfpp,True,False,10G SFP+ Port 15
AMER-DC-ONPREM-SPINE-A02,Ethernet16,10gbase-x-sfpp,True,False,10G SFP+ Port 16
AMER-DC-ONPREM-SPINE-A02,Ethernet17,10gbase-x-sfpp,True,False,10G SFP+ Port 17
AMER-DC-ONPREM-SPINE-A02,Ethernet18,10gbase-x-sfpp,True,False,10G SFP+ Port 18
AMER-DC-ONPREM-SPINE-A02,Ethernet19,10gbase-x-sfpp,True,False,10G SFP+ Port 19
AMER-DC-ONPREM-SPINE-A02,Ethernet20,10gbase-x-sfpp,True,False,10G SFP+ Port 20
AMER-DC-ONPREM-SPINE-A02,Ethernet21,10gbase-x-sfpp,True,False,10G SFP+ Port 21
AMER-DC-ONPREM-SPINE-A02,Ethernet22,10gbase-x-sfpp,True,False,10G SFP+ Port 22
AMER-DC-ONPREM-SPINE-A02,Ethernet23,10gbase-x-sfpp,True,False,10G SFP+ Port 23
AMER-DC-ONPREM-SPINE-A02,Ethernet24,10gbase-x-sfpp,True,False,10G SFP+ Port 24
AMER-DC-ONPREM-SPINE-A02,Ethernet25,10gbase-x-sfpp,True,False,10G SFP+ Port 25
AMER-DC-ONPREM-SPINE-A02,Ethernet26,10gbase-x-sfpp,True,False,10G SFP+ Port 26
AMER-DC-ONPREM-SPINE-A02,Ethernet27,10gbase-x-sfpp,True,False,10G SFP+ Port 27
AMER-DC-ONPREM-SPINE-A02,Ethernet28,10gbase-x-sfpp,True,False,10G SFP+ Port 28
AMER-DC-ONPREM-SPINE-A02,Ethernet29,10gbase-x-sfpp,True,False,10G SFP+ Port 29
AMER-DC-ONPREM-SPINE-A02,Ethernet30,10gbase-x-sfpp,True,False,10G SFP+ Port 30
AMER-DC-ONPREM-SPINE-A02,Ethernet31,10gbase-x-sfpp,True,False,10G SFP+ Port 31
AMER-DC-ONPREM-SPINE-A02,Ethernet32,10gbase-x-sfpp,True,False,10G SFP+ Port 32
AMER-DC-ONPREM-SPINE-A02,Ethernet33,10gbase-x-sfpp,True,False,10G SFP+ Port 33
AMER-DC-ONPREM-SPINE-A02,Ethernet34,10gbase-x-sfpp,True,False,10G SFP+ Port 34
AMER-DC-ONPREM-SPINE-A02,Ethernet35,10gbase-x-sfpp,True,False,10G SFP+ Port 35
AMER-DC-ONPREM-SPINE-A02,Ethernet36,10gbase-x-sfpp,True,False,10G SFP+ Port 36
AMER-DC-ONPREM-SPINE-A02,Ethernet37,10gbase-x-sfpp,True,False,10G SFP+ Port 37
AMER-DC-ONPREM-SPINE-A02,Ethernet38,10gbase-x-sfpp,True,False,10G SFP+ Port 38
AMER-DC-ONPREM-SPINE-A02,Ethernet39,10gbase-x-sfpp,True,False,10G SFP+ Port 39
AMER-DC-ONPREM-SPINE-A02,Ethernet40,10gbase-x-sfpp,True,False,10G SFP+ Port 40
AMER-DC-ONPREM-SPINE-A02,Ethernet41,10gbase-x-sfpp,True,False,10G SFP+ Port 41
AMER-DC-ONPREM-SPINE-A02,Ethernet42,10gbase-x-sfpp,True,False,10G SFP+ Port 42
AMER-DC-ONPREM-SPINE-A02,Ethernet43,10gbase-x-sfpp,True,False,10G SFP+ Port 43
AMER-DC-ONPREM-SPINE-A02,Ethernet44,10gbase-x-sfpp,True,False,10G SFP+ Port 44
AMER-DC-ONPREM-SPINE-A02,Ethernet45,10gbase-x-sfpp,True,False,10G SFP+ Port 45
AMER-DC-ONPREM-SPINE-A02,Ethernet46,10gbase-x-sfpp,True,False,10G SFP+ Port 46
AMER-DC-ONPREM-SPINE-A02,Ethernet47,10gbase-x-sfpp,True,False,10G SFP+ Port 47
AMER-DC-ONPREM-SPINE-A02,Ethernet48,10gbase-x-sfpp,True,False,10G SFP+ Port 48
AMER-DC-ONPREM-SPINE-A02,Ethernet49,100gbase-x-qsfp28,True,False,100G QSFP28 Port 49
AMER-DC-ONPREM-SPINE-A02,Ethernet50,100gbase-x-qsfp28,True,False,100G QSFP28 Port 50
AMER-DC-ONPREM-SPINE-A02,Ethernet51,100gbase-x-qsfp28,True,False,100G QSFP28 Port 51
AMER-DC-ONPREM-SPINE-A02,Ethernet52,100gbase-x-qsfp28,True,False,100G QSFP28 Port 52
AMER-DC-ONPREM-SPINE-A02,Ethernet53,100gbase-x-qsfp28,True,False,100G QSFP28 Port 53
AMER-DC-ONPREM-SPINE-A02,Ethernet54,100gbase-x-qsfp28,True,False,100G QSFP28 Port 54
AMER-DC-ONPREM-SPINE-A02,Loopback0,virtual,True,False,Loopback interface for routing protocols
AMER-DC-ONPREM-LEAF-A01,Management1,1000base-t,True,True,Management interface
AMER-DC-ONPREM-LEAF-A01,Ethernet1,25gbase-x-sfp28,True,False,25G SFP28 Port 1
AMER-DC-ONPREM-LEAF-A01,Ethernet2,25gbase-x-sfp28,True,False,25G SFP28 Port 2
AMER-DC-ONPREM-LEAF-A01,Ethernet3,25gbase-x-sfp28,True,False,25G SFP28 Port 3
AMER-DC-ONPREM-LEAF-A01,Ethernet4,25gbase-x-sfp28,True,False,25G SFP28 Port 4
AMER-DC-ONPREM-LEAF-A01,Ethernet5,25gbase-x-sfp28,True,False,25G SFP28 Port 5
AMER-DC-ONPREM-LEAF-A01,Ethernet6,25gbase-x-sfp28,True,False,25G SFP28 Port 6
AMER-DC-ONPREM-LEAF-A01,Ethernet7,25gbase-x-sfp28,True,False,25G SFP28 Port 7
AMER-DC-ONPREM-LEAF-A01,Ethernet8,25gbase-x-sfp28,True,False,25G SFP28 Port 8
AMER-DC-ONPREM-LEAF-A01,Ethernet9,25gbase-x-sfp28,True,False,25G SFP28 Port 9
AMER-DC-ONPREM-LEAF-A01,Ethernet10,25gbase-x-sfp28,True,False,25G SFP28 Port 10
AMER-DC-ONPREM-LEAF-A01,Ethernet11,25gbase-x-sfp28,True,False,25G SFP28 Port 11
AMER-DC-ONPREM-LEAF-A01,Ethernet12,25gbase-x-sfp28,True,False,25G SFP28 Port 12
AMER-DC-ONPREM-LEAF-A01,Ethernet13,25gbase-x-sfp28,True,False,25G SFP28 Port 13
AMER-DC-ONPREM-LEAF-A01,Ethernet14,25gbase-x-sfp28,True,False,25G SFP28 Port 14
AMER-DC-ONPREM-LEAF-A01,Ethernet15,25gbase-x-sfp28,True,False,25G SFP28 Port 15
AMER-DC-ONPREM-LEAF-A01,Ethernet16,25gbase-x-sfp28,True,False,25G SFP28 Port 16
AMER-DC-ONPREM-LEAF-A01,Ethernet17,25gbase-x-sfp28,True,False,25G SFP28 Port 17
AMER-DC-ONPREM-LEAF-A01,Ethernet18,25gbase-x-sfp28,True,False,25G SFP28 Port 18
AMER-DC-ONPREM-LEAF-A01,Ethernet19,25gbase-x-sfp28,True,False,25G SFP28 Port 19
AMER-DC-ONPREM-LEAF-A01,Ethernet20,25gbase-x-sfp28,True,False,25G SFP28 Port 20
AMER-DC-ONPREM-LEAF-A01,Ethernet21,25gbase-x-sfp28,True,False,25G SFP28 Port 21
AMER-DC-ONPREM-LEAF-A01,Ethernet22,25gbase-x-sfp28,True,False,25G SFP28 Port 22
AMER-DC-ONPREM-LEAF-A01,Ethernet23,25gbase-x-sfp28,True,False,25G SFP28 Port 23
AMER-DC-ONPREM-LEAF-A01,Ethernet24,25gbase-x-sfp28,True,False,25G SFP28 Port 24
AMER-DC-ONPREM-LEAF-A01,Ethernet25,25gbase-x-sfp28,True,False,25G SFP28 Port 25
AMER-DC-ONPREM-LEAF-A01,Ethernet26,25gbase-x-sfp28,True,False,25G SFP28 Port 26
AMER-DC-ONPREM-LEAF-A01,Ethernet27,25gbase-x-sfp28,True,False,25G SFP28 Port 27
AMER-DC-ONPREM-LEAF-A01,Ethernet28,25gbase-x-sfp28,True,False,25G SFP28 Port 28
AMER-DC-ONPREM-LEAF-A01,Ethernet29,25gbase-x-sfp28,True,False,25G SFP28 Port 29
AMER-DC-ONPREM-LEAF-A01,Ethernet30,25gbase-x-sfp28,True,False,25G SFP28 Port 30
AMER-DC-ONPREM-LEAF-A01,Ethernet31,25gbase-x-sfp28,True,False,25G SFP28 Port 31
AMER-DC-ONPREM-LEAF-A01,Ethernet32,25gbase-x-sfp28,True,False,25G SFP28 Port 32
AMER-DC-ONPREM-LEAF-A01,Ethernet33,25gbase-x-sfp28,True,False,25G SFP28 Port 33
AMER-DC-ONPREM-LEAF-A01,Ethernet34,25gbase-x-sfp28,True,False,25G SFP28 Port 34
AMER-DC-ONPREM-LEAF-A01,Ethernet35,25gbase-x-sfp28,True,False,25G SFP28 Port 35
AMER-DC-ONPREM-LEAF-A01,Ethernet36,25gbase-x-sfp28,True,False,25G SFP28 Port 36
AMER-DC-ONPREM-LEAF-A01,Ethernet37,25gbase-x-sfp28,True,False,25G SFP28 Port 37
AMER-DC-ONPREM-LEAF-A01,Ethernet38,25gbase-x-sfp28,True,False,25G SFP28 Port 38
AMER-DC-ONPREM-LEAF-A01,Ethernet39,25gbase-x-sfp28,True,False,25G SFP28 Port 39
AMER-DC-ONPREM-LEAF-A01,Ethernet40,25gbase-x-sfp28,True,False,25G SFP28 Port 40
AMER-DC-ONPREM-LEAF-A01,Ethernet41,25gbase-x-sfp28,True,False,25G SFP28 Port 41
AMER-DC-ONPREM-LEAF-A01,Ethernet42,25gbase-x-sfp28,True,False,25G SFP28 Port 42
AMER-DC-ONPREM-LEAF-A01,Ethernet43,25gbase-x-sfp28,True,False,25G SFP28 Port 43
AMER-DC-ONPREM-LEAF-A01,Ethernet44,25gbase-x-sfp28,True,False,25G SFP28 Port 44
AMER-DC-ONPREM-LEAF-A01,Ethernet45,25gbase-x-sfp28,True,False,25G SFP28 Port 45
AMER-DC-ONPREM-LEAF-A01,Ethernet46,25gbase-x-sfp28,True,False,25G SFP28 Port 46
AMER-DC-ONPREM-LEAF-A01,Ethernet47,25gbase-x-sfp28,True,False,25G SFP28 Port 47
AMER-DC-ONPREM-LEAF-A01,Ethernet48,25gbase-x-sfp28,True,False,25G SFP28 Port 48
AMER-DC-ONPREM-LEAF-A01,Ethernet49,100gbase-x-qsfp28,True,False,100G QSFP28 Port 49
AMER-DC-ONPREM-LEAF-A01,Ethernet50,100gbase-x-qsfp28,True,False,100G QSFP28 Port 50
AMER-DC-ONPREM-LEAF-A01,Ethernet51,100gbase-x-qsfp28,True,False,100G QSFP28 Port 51
AMER-DC-ONPREM-LEAF-A01,Ethernet52,100gbase-x-qsfp28,True,False,100G QSFP28 Port 52
AMER-DC-ONPREM-LEAF-A01,Ethernet53,100gbase-x-qsfp28,True,False,100G QSFP28 Port 53
AMER-DC-ONPREM-LEAF-A01,Ethernet54,100gbase-x-qsfp28,True,False,100G QSFP28 Port 54
AMER-DC-ONPREM-LEAF-A01,Ethernet55,100gbase-x-qsfp28,True,False,100G QSFP28 Port 55
AMER-DC-ONPREM-LEAF-A01,Ethernet56,100gbase-x-qsfp28,True,False,100G QSFP28 Port 56
AMER-DC-ONPREM-LEAF-A01,Ethernet57,100gbase-x-qsfp28,True,False,100G QSFP28 Port 57
AMER-DC-ONPREM-LEAF-A01,Ethernet58,100gbase-x-qsfp28,True,False,100G QSFP28 Port 58
AMER-DC-ONPREM-LEAF-A01,Ethernet59,100gbase-x-qsfp28,True,False,100G QSFP28 Port 59
AMER-DC-ONPREM-LEAF-A01,Ethernet60,100gbase-x-qsfp28,True,False,100G QSFP28 Port 60
AMER-DC-ONPREM-LEAF-A01,Loopback0,virtual,True,False,Loopback interface for routing protocols
AMER-DC-ONPREM-LEAF-A02,Management1,1000base-t,True,True,Management interface
AMER-DC-ONPREM-LEAF-A02,Ethernet1,25gbase-x-sfp28,True,False,25G SFP28 Port 1
AMER-DC-ONPREM-LEAF-A02,Ethernet2,25gbase-x-sfp28,True,False,25G SFP28 Port 2
AMER-DC-ONPREM-LEAF-A02,Ethernet3,25gbase-x-sfp28,True,False,25G SFP28 Port 3
AMER-DC-ONPREM-LEAF-A02,Ethernet4,25gbase-x-sfp28,True,False,25G SFP28 Port 4
AMER-DC-ONPREM-LEAF-A02,Ethernet5,25gbase-x-sfp28,True,False,25G SFP28 Port 5
AMER-DC-ONPREM-LEAF-A02,Ethernet6,25gbase-x-sfp28,True,False,25G SFP28 Port 6
AMER-DC-ONPREM-LEAF-A02,Ethernet7,25gbase-x-sfp28,True,False,25G SFP28 Port 7
AMER-DC-ONPREM-LEAF-A02,Ethernet8,25gbase-x-sfp28,True,False,25G SFP28 Port 8
AMER-DC-ONPREM-LEAF-A02,Ethernet9,25gbase-x-sfp28,True,False,25G SFP28 Port 9
AMER-DC-ONPREM-LEAF-A02,Ethernet10,25gbase-x-sfp28,True,False,25G SFP28 Port 10
AMER-DC-ONPREM-LEAF-A02,Ethernet11,25gbase-x-sfp28,True,False,25G SFP28 Port 11
AMER-DC-ONPREM-LEAF-A02,Ethernet12,25gbase-x-sfp28,True,False,25G SFP28 Port 12
AMER-DC-ONPREM-LEAF-A02,Ethernet13,25gbase-x-sfp28,True,False,25G SFP28 Port 13
AMER-DC-ONPREM-LEAF-A02,Ethernet14,25gbase-x-sfp28,True,False,25G SFP28 Port 14
AMER-DC-ONPREM-LEAF-A02,Ethernet15,25gbase-x-sfp28,True,False,25G SFP28 Port 15
AMER-DC-ONPREM-LEAF-A02,Ethernet16,25gbase-x-sfp28,True,False,25G SFP28 Port 16
AMER-DC-ONPREM-LEAF-A02,Ethernet17,25gbase-x-sfp28,True,False,25G SFP28 Port 17
AMER-DC-ONPREM-LEAF-A02,Ethernet18,25gbase-x-sfp28,True,False,25G SFP28 Port 18
AMER-DC-ONPREM-LEAF-A02,Ethernet19,25gbase-x-sfp28,True,False,25G SFP28 Port 19
AMER-DC-ONPREM-LEAF-A02,Ethernet20,25gbase-x-sfp28,True,False,25G SFP28 Port 20
AMER-DC-ONPREM-LEAF-A02,Ethernet21,25gbase-x-sfp28,True,False,25G SFP28 Port 21
AMER-DC-ONPREM-LEAF-A02,Ethernet22,25gbase-x-sfp28,True,False,25G SFP28 Port 22
AMER-DC-ONPREM-LEAF-A02,Ethernet23,25gbase-x-sfp28,True,False,25G SFP28 Port 23
AMER-DC-ONPREM-LEAF-A02,Ethernet24,25gbase-x-sfp28,True,False,25G SFP28 Port 24
AMER-DC-ONPREM-LEAF-A02,Ethernet25,25gbase-x-sfp28,True,False,25G SFP28 Port 25
AMER-DC-ONPREM-LEAF-A02,Ethernet26,25gbase-x-sfp28,True,False,25G SFP28 Port 26
AMER-DC-ONPREM-LEAF-A02,Ethernet27,25gbase-x-sfp28,True,False,25G SFP28 Port 27
AMER-DC-ONPREM-LEAF-A02,Ethernet28,25gbase-x-sfp28,True,False,25G SFP28 Port 28
AMER-DC-ONPREM-LEAF-A02,Ethernet29,25gbase-x-sfp28,True,False,25G SFP28 Port 29
AMER-DC-ONPREM-LEAF-A02,Ethernet30,25gbase-x-sfp28,True,False,25G SFP28 Port 30
AMER-DC-ONPREM-LEAF-A02,Ethernet31,25gbase-x-sfp28,True,False,25G SFP28 Port 31
AMER-DC-ONPREM-LEAF-A02,Ethernet32,25gbase-x-sfp28,True,False,25G SFP28 Port 32
AMER-DC-ONPREM-LEAF-A02,Ethernet33,25gbase-x-sfp28,True,False,25G SFP28 Port 33
AMER-DC-ONPREM-LEAF-A02,Ethernet34,25gbase-x-sfp28,True,False,25G SFP28 Port 34
AMER-DC-ONPREM-LEAF-A02,Ethernet35,25gbase-x-sfp28,True,False,25G SFP28 Port 35
AMER-DC-ONPREM-LEAF-A02,Ethernet36,25gbase-x-sfp28,True,False,25G SFP28 Port 36
AMER-DC-ONPREM-LEAF-A02,Ethernet37,25gbase-x-sfp28,True,False,25G SFP28 Port 37
AMER-DC-ONPREM-LEAF-A02,Ethernet38,25gbase-x-sfp28,True,False,25G SFP28 Port 38
AMER-DC-ONPREM-LEAF-A02,Ethernet39,25gbase-x-sfp28,True,False,25G SFP28 Port 39
AMER-DC-ONPREM-LEAF-A02,Ethernet40,25gbase-x-sfp28,True,False,25G SFP28 Port 40
AMER-DC-ONPREM-LEAF-A02,Ethernet41,25gbase-x-sfp28,True,False,25G SFP28 Port 41
AMER-DC-ONPREM-LEAF-A02,Ethernet42,25gbase-x-sfp28,True,False,25G SFP28 Port 42
AMER-DC-ONPREM-LEAF-A02,Ethernet43,25gbase-x-sfp28,True,False,25G SFP28 Port 43
AMER-DC-ONPREM-LEAF-A02,Ethernet44,25gbase-x-sfp28,True,False,25G SFP28 Port 44
AMER-DC-ONPREM-LEAF-A02,Ethernet45,25gbase-x-sfp28,True,False,25G SFP28 Port 45
AMER-DC-ONPREM-LEAF-A02,Ethernet46,25gbase-x-sfp28,True,False,25G SFP28 Port 46
AMER-DC-ONPREM-LEAF-A02,Ethernet47,25gbase-x-sfp28,True,False,25G SFP28 Port 47
AMER-DC-ONPREM-LEAF-A02,Ethernet48,25gbase-x-sfp28,True,False,25G SFP28 Port 48
AMER-DC-ONPREM-LEAF-A02,Ethernet49,100gbase-x-qsfp28,True,False,100G QSFP28 Port 49
AMER-DC-ONPREM-LEAF-A02,Ethernet50,100gbase-x-qsfp28,True,False,100G QSFP28 Port 50
AMER-DC-ONPREM-LEAF-A02,Ethernet51,100gbase-x-qsfp28,True,False,100G QSFP28 Port 51
AMER-DC-ONPREM-LEAF-A02,Ethernet52,100gbase-x-qsfp28,True,False,100G QSFP28 Port 52
AMER-DC-ONPREM-LEAF-A02,Ethernet53,100gbase-x-qsfp28,True,False,100G QSFP28 Port 53
AMER-DC-ONPREM-LEAF-A02,Ethernet54,100gbase-x-qsfp28,True,False,100G QSFP28 Port 54
AMER-DC-ONPREM-LEAF-A02,Ethernet55,100gbase-x-qsfp28,True,False,100G QSFP28 Port 55
AMER-DC-ONPREM-LEAF-A02,Ethernet56,100gbase-x-qsfp28,True,False,100G QSFP28 Port 56
AMER-DC-ONPREM-LEAF-A02,Ethernet57,100gbase-x-qsfp28,True,False,100G QSFP28 Port 57
AMER-DC-ONPREM-LEAF-A02,Ethernet58,100gbase-x-qsfp28,True,False,100G QSFP28 Port 58
AMER-DC-ONPREM-LEAF-A02,Ethernet59,100gbase-x-qsfp28,True,False,100G QSFP28 Port 59
AMER-DC-ONPREM-LEAF-A02,Ethernet60,100gbase-x-qsfp28,True,False,100G QSFP28 Port 60
AMER-DC-ONPREM-LEAF-A02,Loopback0,virtual,True,False,Loopback interface for routing protocols
AMER-DC-ONPREM-ESX-A01,iDRAC,1000base-t,True,True,iDRAC Management interface
AMER-DC-ONPREM-ESX-A01,NIC1-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 1
AMER-DC-ONPREM-ESX-A01,NIC1-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 2
AMER-DC-ONPREM-ESX-A01,NIC2-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 1
AMER-DC-ONPREM-ESX-A01,NIC2-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 2
AMER-DC-ONPREM-ESX-A02,iDRAC,1000base-t,True,True,iDRAC Management interface
AMER-DC-ONPREM-ESX-A02,NIC1-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 1
AMER-DC-ONPREM-ESX-A02,NIC1-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 2
AMER-DC-ONPREM-ESX-A02,NIC2-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 1
AMER-DC-ONPREM-ESX-A02,NIC2-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 2
AMER-DC-ONPREM-ESX-A03,iDRAC,1000base-t,True,True,iDRAC Management interface
AMER-DC-ONPREM-ESX-A03,NIC1-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 1
AMER-DC-ONPREM-ESX-A03,NIC1-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 2
AMER-DC-ONPREM-ESX-A03,NIC2-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 1
AMER-DC-ONPREM-ESX-A03,NIC2-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 2
AMER-DC-ONPREM-ESX-A04,iDRAC,1000base-t,True,True,iDRAC Management interface
AMER-DC-ONPREM-ESX-A04,NIC1-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 1
AMER-DC-ONPREM-ESX-A04,NIC1-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC1 Port 2
AMER-DC-ONPREM-ESX-A04,NIC2-Port1,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 1
AMER-DC-ONPREM-ESX-A04,NIC2-Port2,25gbase-x-sfp28,True,False,25G SFP28 NIC2 Port 2
AMER-DC-ONPREM-ESX-A05,iLO,1000base-t,True,True,iLO Management interface
AMER-DC-ONPREM-ESX-A05,NIC1-Port1,25gbase-x-sfp28,True,False,25G SFP28 FlexibleLOM Port 1
AMER-DC-ONPREM-ESX-A05,NIC1-Port2,25gbase-x-sfp28,True,False,25G SFP28 FlexibleLOM Port 2
AMER-DC-ONPREM-ESX-A05,NIC2-Port1,10gbase-x-sfpp,True,False,10G SFP+ Mezz Port 1
AMER-DC-ONPREM-ESX-A05,NIC2-Port2,10gbase-x-sfpp,True,False,10G SFP+ Mezz Port 2
AMER-DC-ONPREM-ESX-A06,iLO,1000base-t,True,True,iLO Management interface
AMER-DC-ONPREM-ESX-A06,NIC1-Port1,25gbase-x-sfp28,True,False,25G SFP28 FlexibleLOM Port 1
AMER-DC-ONPREM-ESX-A06,NIC1-Port2,25gbase-x-sfp28,True,False,25G SFP28 FlexibleLOM Port 2
AMER-DC-ONPREM-ESX-A06,NIC2-Port1,10gbase-x-sfpp,True,False,10G SFP+ Mezz Port 1
AMER-DC-ONPREM-ESX-A06,NIC2-Port2,10gbase-x-sfpp,True,False,10G SFP+ Mezz Port 2
AMER-DC-ONPREM-SPINE-B01,Management1,1000base-t,True,True,Management interface
AMER-DC-ONPREM-SPINE-B01,Ethernet1,10gbase-x-sfpp,True,False,10G SFP+ Port 1
AMER-DC-ONPREM-SPINE-B01,Ethernet2,10gbase-x-sfpp,True,False,10G SFP+ Port 2
