label,type,status,side_a_device,side_a_type,side_a_name,side_b_device,side_b_type,side_b_name,length,length_unit,color,description
AMER-DC-ONPREM-CABLE-02941,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet5,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02942,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet6,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02943,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet7,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02944,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet8,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02945,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet9,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02946,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet10,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02947,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet11,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02948,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet12,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02949,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet13,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-13,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02950,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet14,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-14,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02951,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet15,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-15,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02952,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet16,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-16,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02953,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet17,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-17,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02954,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet18,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-18,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02955,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet19,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-19,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02956,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet20,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-20,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02957,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet21,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-21,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02958,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet22,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-22,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02959,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet23,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-23,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02960,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet24,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-24,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02961,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet25,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-25,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02962,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet26,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-26,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02963,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet27,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-27,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02964,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet28,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-28,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02965,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet29,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-29,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02966,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet30,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-30,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02967,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet31,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-31,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02968,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet32,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-32,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02969,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet33,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-33,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02970,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet34,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-34,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02971,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet35,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-35,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02972,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet36,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-36,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02973,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet37,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-37,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02974,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet38,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-38,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02975,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet39,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-39,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02976,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet40,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-40,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02977,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet41,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-41,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02978,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet42,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-42,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02979,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet43,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-43,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02980,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet44,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-44,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02981,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet45,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-45,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02982,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet46,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-46,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02983,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet47,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-47,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02984,smf,connected,AMER-DC-ONPREM-SPINE-B02,dcim.interface,Ethernet48,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.frontport,Front-48,2,m,blue,Equipment cable: AMER-DC-ONPREM-SPINE-B02 to front port
AMER-DC-ONPREM-CABLE-02985,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet49,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02986,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet50,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02987,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet51,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02988,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet52,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02989,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet53,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02990,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet54,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02991,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet55,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02992,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet56,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02993,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet57,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02994,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet58,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02995,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet59,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02996,smf,connected,AMER-DC-ONPREM-LEAF-B01,dcim.interface,Ethernet60,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B01 uplink to front port
AMER-DC-ONPREM-CABLE-02997,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet49,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-02998,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet50,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-02999,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet51,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03000,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet52,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03001,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet53,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03002,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet54,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03003,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet55,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-7,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03004,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet56,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-8,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03005,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet57,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-9,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03006,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet58,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-10,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03007,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet59,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-11,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03008,smf,connected,AMER-DC-ONPREM-LEAF-B02,dcim.interface,Ethernet60,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.frontport,Front-12,2,m,blue,Equipment cable: AMER-DC-ONPREM-LEAF-B02 uplink to front port
AMER-DC-ONPREM-CABLE-03009,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-1,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-1,5,m,black,Horizontal cable: Leaf01 to Spine01 link 1
AMER-DC-ONPREM-CABLE-03010,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-2,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-2,5,m,black,Horizontal cable: Leaf01 to Spine01 link 2
AMER-DC-ONPREM-CABLE-03011,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-3,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-3,5,m,black,Horizontal cable: Leaf01 to Spine01 link 3
AMER-DC-ONPREM-CABLE-03012,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-4,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-4,5,m,black,Horizontal cable: Leaf01 to Spine01 link 4
AMER-DC-ONPREM-CABLE-03013,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-5,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-1,5,m,black,Horizontal cable: Leaf01 to Spine02 link 1
AMER-DC-ONPREM-CABLE-03014,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-6,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-2,5,m,black,Horizontal cable: Leaf01 to Spine02 link 2
AMER-DC-ONPREM-CABLE-03015,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-7,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-3,5,m,black,Horizontal cable: Leaf01 to Spine02 link 3
AMER-DC-ONPREM-CABLE-03016,dac-active,connected,AMER-DC-ONPREM-SRV-B-R03-FPP01,dcim.rearport,Rear-8,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-4,5,m,black,Horizontal cable: Leaf01 to Spine02 link 4
AMER-DC-ONPREM-CABLE-03017,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-1,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-5,5,m,black,Horizontal cable: Leaf02 to Spine01 link 1
AMER-DC-ONPREM-CABLE-03018,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-2,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-6,5,m,black,Horizontal cable: Leaf02 to Spine01 link 2
AMER-DC-ONPREM-CABLE-03019,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-3,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-7,5,m,black,Horizontal cable: Leaf02 to Spine01 link 3
AMER-DC-ONPREM-CABLE-03020,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-4,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-8,5,m,black,Horizontal cable: Leaf02 to Spine01 link 4
AMER-DC-ONPREM-CABLE-03021,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-5,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-5,5,m,black,Horizontal cable: Leaf02 to Spine02 link 1
AMER-DC-ONPREM-CABLE-03022,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-6,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-6,5,m,black,Horizontal cable: Leaf02 to Spine02 link 2
AMER-DC-ONPREM-CABLE-03023,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-7,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-7,5,m,black,Horizontal cable: Leaf02 to Spine02 link 3
AMER-DC-ONPREM-CABLE-03024,dac-active,connected,AMER-DC-ONPREM-SRV-B-R04-FPP01,dcim.rearport,Rear-8,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-8,5,m,black,Horizontal cable: Leaf02 to Spine02 link 4
AMER-DC-ONPREM-CABLE-03025,aoc,connected,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-45,AMER-DC-ONPREM-NET-R03-FPP01,dcim.rearport,Rear-40,25,m,aqua,Vertical backbone: SpineB01 to Dist01 100G
AMER-DC-ONPREM-CABLE-03026,aoc,connected,AMER-DC-ONPREM-SRV-B-R01-FPP01,dcim.rearport,Rear-46,AMER-DC-ONPREM-NET-R04-FPP01,dcim.rearport,Rear-40,25,m,aqua,Vertical backbone: SpineB01 to Dist02 100G
AMER-DC-ONPREM-CABLE-03027,aoc,connected,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-45,AMER-DC-ONPREM-NET-R03-FPP01,dcim.rearport,Rear-41,25,m,aqua,Vertical backbone: SpineB02 to Dist01 100G
AMER-DC-ONPREM-CABLE-03028,aoc,connected,AMER-DC-ONPREM-SRV-B-R02-FPP01,dcim.rearport,Rear-46,AMER-DC-ONPREM-NET-R04-FPP01,dcim.rearport,Rear-41,25,m,aqua,Vertical backbone: SpineB02 to Dist02 100G
AMER-DC-ONPREM-CABLE-03029,smf,connected,AMER-DC-ONPREM-ESX-B01,dcim.interface,NIC1-Port1,AMER-DC-ONPREM-SRV-B-R05-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B01 to front port
AMER-DC-ONPREM-CABLE-03030,smf,connected,AMER-DC-ONPREM-ESX-B01,dcim.interface,NIC1-Port2,AMER-DC-ONPREM-SRV-B-R05-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B01 to front port
AMER-DC-ONPREM-CABLE-03031,smf,connected,AMER-DC-ONPREM-ESX-B01,dcim.interface,NIC2-Port1,AMER-DC-ONPREM-SRV-B-R05-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B01 to front port
AMER-DC-ONPREM-CABLE-03032,smf,connected,AMER-DC-ONPREM-ESX-B01,dcim.interface,NIC2-Port2,AMER-DC-ONPREM-SRV-B-R05-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B01 to front port
AMER-DC-ONPREM-CABLE-03033,smf,connected,AMER-DC-ONPREM-ESX-B02,dcim.interface,NIC1-Port1,AMER-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-1,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B02 to front port
AMER-DC-ONPREM-CABLE-03034,smf,connected,AMER-DC-ONPREM-ESX-B02,dcim.interface,NIC1-Port2,AMER-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-2,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B02 to front port
AMER-DC-ONPREM-CABLE-03035,smf,connected,AMER-DC-ONPREM-ESX-B02,dcim.interface,NIC2-Port1,AMER-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-3,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B02 to front port
AMER-DC-ONPREM-CABLE-03036,smf,connected,AMER-DC-ONPREM-ESX-B02,dcim.interface,NIC2-Port2,AMER-DC-ONPREM-SRV-B-R06-FPP01,dcim.frontport,Front-4,2,m,blue,Equipment cable: AMER-DC-ONPREM-ESX-B02 to front port
EMEA-DC-ONPREM-CABLE-03037,smf,connected,EMEA-DC-ONPREM-ESX-MGT01,dcim.interface,NIC1-Port1,EMEA-DC-ONPREM-SRV-A-R05-FPP01,dcim.frontport,Front-5,2,m,blue,Equipment cable: EMEA-DC-ONPREM-ESX-MGT01 to front port
EMEA-DC-ONPREM-CABLE-03038,smf,connected,EMEA-DC-ONPREM-ESX-MGT01,dcim.interface,NIC1-Port2,EMEA-DC-ONPREM-SRV-A-R05-FPP01,dcim.frontport,Front-6,2,m,blue,Equipment cable: EMEA-DC-ONPREM-ESX-MGT01 to front port
